No.Invoice,Tanggal Invoice,No.Urut,Nama Pelanggan,Kode Produk,Quantity, Gross sales , Discount , Net sales ,Jenis Kirim,Ongkir/Unit,Total Sales,ID Salesman
ORD-BS-00941108533-3,4/25/2020,5,Minneapolis Bike Shop,BM-CA-072,1," 2,060 ", - ," 2,060 ",1,45," 2,105 ",956821
ORD-BS-00941108533-3,4/25/2020,6,Minneapolis Bike Shop,BM-TA-080,2," 5,320 ", - ," 10,640 ",1,45," 10,685 ",956821
ORD-BS-00941108533-3,4/25/2020,7,Minneapolis Bike Shop,BR-EA-021,1, 815 , - , 815 ,2,20, 855 ,956821
ORD-BS-00941108533-3,4/25/2020,8,Minneapolis Bike Shop,BM-OC-050,1," 3,200 ", 32 ," 3,168 ",1,45," 3,213 ",956821
ORD-BS-00941108533-3,4/25/2020,9,Minneapolis Bike Shop,BR-EC-009,1," 2,240 ", 22 ," 2,218 ",2,20," 2,258 ",956821
ORD-BS-00941108533-3,4/25/2020,10,Minneapolis Bike Shop,BM-CC-059,1," 5,330 ", 53 ," 5,277 ",2,20," 5,317 ",956821
ORD-BS-00941108533-3,4/25/2020,11,Minneapolis Bike Shop,BM-TA-079,2," 6,400 ", - ," 12,800 ",2,20," 12,840 ",956821
ORD-BS-00941108533-3,4/25/2020,12,Minneapolis Bike Shop,BM-CC-070,1," 2,880 ", 29 ," 2,851 ",2,20," 2,891 ",956821
ORD-BS-00941108533-3,4/25/2020,13,Minneapolis Bike Shop,BR-EC-026,2," 9,600 ", 48 ," 19,152 ",1,45," 19,197 ",956821
ORD-BS-00941108533-3,4/25/2020,14,Minneapolis Bike Shop,BR-CC-043,1," 3,500 ", 35 ," 3,465 ",2,20," 3,505 ",956821
ORD-BS-00941124551-3,4/26/2020,1,Minneapolis Bike Shop,BM-CC-055,2," 25,580 ", - ," 51,160 ",1,45," 51,205 ",205347
ORD-BS-00941124553-3,4/28/2020,1,Minneapolis Bike Shop,BM-TA-088,1," 1,950 ", - ," 1,950 ",1,45," 1,995 ",848311
ORD-BS-00941124553-3,4/28/2020,2,Minneapolis Bike Shop,BR-EC-028,3," 9,600 ", - ," 28,800 ",1,45," 28,845 ",848311
ORD-BS-00941124553-3,4/28/2020,3,Minneapolis Bike Shop,BM-OC-051,1," 8,200 ", - ," 8,200 ",1,45," 8,245 ",848311
ORD-BS-00941148570-3,4/29/2020,1,Minneapolis Bike Shop,BR-EA-020,1," 1,030 ", - ," 1,030 ",2,20," 1,070 ",502509
ORD-BS-00941148570-3,4/29/2020,2,Minneapolis Bike Shop,BM-CA-071,1," 2,340 ", - ," 2,340 ",2,20," 2,380 ",502509
ORD-BS-00941148570-3,4/29/2020,3,Minneapolis Bike Shop,BR-EC-031,1," 2,240 ", - ," 2,240 ",2,20," 2,280 ",502509
ORD-BS-00941148570-3,4/29/2020,4,Minneapolis Bike Shop,BM-TA-086,1," 2,880 ", - ," 2,880 ",2,20," 2,920 ",502509
ORD-BS-00941148570-3,4/29/2020,5,Minneapolis Bike Shop,BM-TC-082,1," 7,460 ", - ," 7,460 ",2,20," 7,500 ",502509
ORD-BS-00941148570-3,4/29/2020,6,Minneapolis Bike Shop,BM-TA-080,1," 2,660 ", - ," 2,660 ",2,20," 2,700 ",502509
ORD-BS-00941148570-3,4/29/2020,7,Minneapolis Bike Shop,BR-EC-022,1," 9,590 ", - ," 9,590 ",1,45," 9,635 ",502509
ORD-BS-00941148570-3,4/29/2020,8,Minneapolis Bike Shop,BM-SA-093,1, 815 , - , 815 ,2,20, 855 ,502509
ORD-BS-00941148570-3,4/29/2020,9,Minneapolis Bike Shop,BM-CC-066,1," 11,190 ", - ," 11,190 ",1,45," 11,235 ",502509
ORD-BS-00941148570-3,4/29/2020,10,Minneapolis Bike Shop,BM-TA-078,4," 6,480 ", - ," 25,920 ",1,45," 25,965 ",502509
ORD-BS-00941148570-3,4/29/2020,11,Minneapolis Bike Shop,BR-TC-039,1," 4,500 ", - ," 4,500 ",2,20," 4,540 ",502509
ORD-BS-00941148570-3,4/29/2020,12,Minneapolis Bike Shop,BR-EA-037,1, 870 , - , 870 ,2,20, 910 ,502509
ORD-BS-00941148570-3,4/29/2020,13,Minneapolis Bike Shop,BM-SA-091,1," 1,080 ", - ," 1,080 ",1,45," 1,125 ",502509
ORD-BS-00941148570-3,4/29/2020,14,Minneapolis Bike Shop,BR-EA-016,2," 3,900 ", - ," 7,800 ",1,45," 7,845 ",502509
ORD-BS-00941148570-3,4/29/2020,15,Minneapolis Bike Shop,BM-CA-065,1," 3,200 ", - ," 3,200 ",1,45," 3,245 ",502509
ORD-BS-00941148570-3,4/29/2020,16,Minneapolis Bike Shop,BM-OC-052,1," 5,970 ", - ," 5,970 ",1,45," 6,015 ",502509
ORD-BS-00941148570-3,4/29/2020,17,Minneapolis Bike Shop,BR-CC-045,1," 1,960 ", - ," 1,960 ",2,20," 2,000 ",502509
ORD-BS-00941148570-3,4/29/2020,18,Minneapolis Bike Shop,BR-EA-015,4," 8,960 ", - ," 35,840 ",2,20," 35,880 ",502509
ORD-BS-00941148570-3,4/29/2020,19,Minneapolis Bike Shop,BR-EA-014,3," 7,980 ", - ," 23,940 ",1,45," 23,985 ",502509
ORD-BS-00941148570-3,4/29/2020,20,Minneapolis Bike Shop,BR-EC-009,1," 2,240 ", - ," 2,240 ",2,20," 2,280 ",502509
ORD-BS-00941148570-3,4/29/2020,21,Minneapolis Bike Shop,BR-EC-001,1," 12,790 ", - ," 12,790 ",2,20," 12,830 ",502509
ORD-BS-00941148570-3,4/29/2020,22,Minneapolis Bike Shop,BM-FA-075,1," 2,130 ", - ," 2,130 ",2,20," 2,170 ",502509
ORD-BS-00941148570-3,4/29/2020,23,Minneapolis Bike Shop,BR-EC-007,1," 3,200 ", - ," 3,200 ",2,20," 3,240 ",502509
ORD-BS-00941148570-3,4/29/2020,24,Minneapolis Bike Shop,BR-EA-019,1," 1,250 ", - ," 1,250 ",1,45," 1,295 ",502509
ORD-BS-00941148570-3,4/29/2020,25,Minneapolis Bike Shop,BR-TC-038,1," 7,000 ", - ," 7,000 ",1,45," 7,045 ",502509
ORD-BS-00941148570-3,4/29/2020,26,Minneapolis Bike Shop,BM-TA-087,1," 2,340 ", - ," 2,340 ",2,20," 2,380 ",502509
ORD-BS-00941191607-4,5/1/2020,1,Minneapolis Bike Shop,BR-EA-033,1," 2,130 ", - ," 2,130 ",2,20," 2,170 ",205347
ORD-BS-00941191607-4,5/1/2020,2,Minneapolis Bike Shop,BM-CC-066,1," 11,190 ", - ," 11,190 ",2,20," 11,230 ",205347
ORD-BS-01040912325-1,5/3/2020,1,Kansas City 29ers,BM-OC-050,1," 3,200 ", - ," 3,200 ",2,20," 3,240 ",599012
ORD-BS-01040912325-1,5/3/2020,2,Kansas City 29ers,BR-EA-013,2," 6,400 ", - ," 12,800 ",2,20," 12,840 ",599012
ORD-BS-01040912325-1,5/3/2020,3,Kansas City 29ers,BM-TA-080,1," 2,660 ", - ," 2,660 ",2,20," 2,700 ",599012
ORD-BS-01040920327-1,5/4/2020,1,Kansas City 29ers,BR-EA-020,1," 1,030 ", - ," 1,030 ",2,20," 1,070 ",359608
ORD-BS-01040920327-1,5/4/2020,2,Kansas City 29ers,BM-SA-096,2, 960 , - ," 1,920 ",1,45," 1,965 ",359608
ORD-BS-01040920327-1,5/4/2020,3,Kansas City 29ers,BM-OC-047,1," 7,990 ", - ," 7,990 ",2,20," 8,030 ",359608
ORD-BS-01040920327-1,5/4/2020,4,Kansas City 29ers,BR-EA-036,2," 2,060 ", - ," 4,120 ",2,20," 4,160 ",359608
ORD-BS-01040920327-1,5/4/2020,5,Kansas City 29ers,BR-EC-002,3," 31,980 ", - ," 95,940 ",1,45," 95,985 ",359608
ORD-BS-01040920327-1,5/4/2020,6,Kansas City 29ers,BM-SA-092,1, 980 , - , 980 ,2,20," 1,020 ",359608
ORD-BS-01040920327-1,5/4/2020,7,Kansas City 29ers,BM-TA-077,1," 2,130 ", - ," 2,130 ",2,20," 2,170 ",359608
ORD-BS-01040920327-1,5/4/2020,8,Kansas City 29ers,BR-CC-044,1," 2,450 ", - ," 2,450 ",2,20," 2,490 ",359608
ORD-BS-01040920327-1,5/4/2020,9,Kansas City 29ers,BM-CC-057,1," 7,460 ", - ," 7,460 ",2,20," 7,500 ",359608
ORD-BS-01040920327-1,5/4/2020,10,Kansas City 29ers,BM-CC-060,1," 4,260 ", - ," 4,260 ",1,45," 4,305 ",359608
ORD-BS-01040920327-1,5/4/2020,11,Kansas City 29ers,BM-FA-075,1," 2,130 ", - ," 2,130 ",2,20," 2,170 ",359608
ORD-BS-01040920327-1,5/4/2020,12,Kansas City 29ers,BM-TA-088,1," 1,950 ", - ," 1,950 ",2,20," 1,990 ",359608
ORD-BS-01040920327-1,5/4/2020,13,Kansas City 29ers,BM-CA-072,1," 2,060 ", - ," 2,060 ",2,20," 2,100 ",359608
ORD-BS-01040920329-1,5/4/2020,1,Kansas City 29ers,BM-OC-047,1," 7,990 ", - ," 7,990 ",2,20," 8,030 ",599012
ORD-BS-01040920329-1,5/4/2020,2,Kansas City 29ers,BM-TC-085,1," 3,730 ", - ," 3,730 ",2,20," 3,770 ",599012
ORD-BS-01040920329-1,5/4/2020,3,Kansas City 29ers,BM-TC-084,1," 4,480 ", - ," 4,480 ",2,20," 4,520 ",599012
ORD-BS-01040920329-1,5/4/2020,4,Kansas City 29ers,BM-CC-059,1," 5,330 ", - ," 5,330 ",1,45," 5,375 ",599012
ORD-BS-01040925335-1,5/6/2020,1,Kansas City 29ers,BM-SA-091,1," 1,080 ", - ," 1,080 ",1,45," 1,125 ",848311
ORD-BS-01040928336-1,5/7/2020,1,Kansas City 29ers,BR-EA-015,1," 2,240 ", - ," 2,240 ",1,45," 2,285 ",185077
ORD-BS-01040928336-1,5/7/2020,2,Kansas City 29ers,BM-OC-048,3," 18,210 ", - ," 54,630 ",2,20," 54,670 ",185077
ORD-BS-01040928336-1,5/7/2020,3,Kansas City 29ers,BM-SA-097,1, 415 , - , 415 ,2,20, 455 ,185077
ORD-BS-01040935339-1,5/9/2020,1,Kansas City 29ers,BR-EC-009,1," 2,240 ", - ," 2,240 ",1,45," 2,285 ",185077
ORD-BS-01040935339-1,5/9/2020,2,Kansas City 29ers,BM-TA-086,1," 2,880 ", - ," 2,880 ",1,45," 2,925 ",185077
ORD-BS-01040935339-1,5/9/2020,3,Kansas City 29ers,BM-SA-091,1," 1,080 ", - ," 1,080 ",2,20," 1,120 ",185077
ORD-BS-01040935339-1,5/9/2020,4,Kansas City 29ers,BR-EA-036,1," 1,030 ", - ," 1,030 ",1,45," 1,075 ",185077
ORD-BS-01040935339-1,5/9/2020,5,Kansas City 29ers,BM-TA-088,1," 1,950 ", - ," 1,950 ",1,45," 1,995 ",185077
ORD-BS-01040935339-1,5/9/2020,6,Kansas City 29ers,BM-CC-070,1," 2,880 ", - ," 2,880 ",1,45," 2,925 ",185077
ORD-BS-01040935339-1,5/9/2020,7,Kansas City 29ers,BM-CC-058,1," 6,390 ", - ," 6,390 ",1,45," 6,435 ",185077
ORD-BS-01040935339-1,5/9/2020,8,Kansas City 29ers,BR-EA-016,1," 1,950 ", - ," 1,950 ",1,45," 1,995 ",185077
ORD-BS-01040935339-1,5/9/2020,9,Kansas City 29ers,BM-SA-089,1," 1,520 ", - ," 1,520 ",2,20," 1,560 ",185077
ORD-BS-01040935339-1,5/9/2020,10,Kansas City 29ers,BM-OC-054,1," 3,200 ", - ," 3,200 ",1,45," 3,245 ",185077
ORD-BS-01040935339-1,5/9/2020,11,Kansas City 29ers,BR-EC-008,1," 2,660 ", - ," 2,660 ",1,45," 2,705 ",185077
ORD-BS-01040935339-1,5/9/2020,12,Kansas City 29ers,BM-SA-092,2," 1,960 ", - ," 3,920 ",2,20," 3,960 ",185077
ORD-BS-01040935339-1,5/9/2020,13,Kansas City 29ers,BM-CA-073,1," 1,840 ", - ," 1,840 ",2,20," 1,880 ",185077
ORD-BS-01040935339-1,5/9/2020,14,Kansas City 29ers,BR-TC-040,1," 3,200 ", - ," 3,200 ",1,45," 3,245 ",185077
ORD-BS-01040938340-1,5/11/2020,1,Kansas City 29ers,BM-SA-097,1, 415 , - , 415 ,2,20, 455 ,205347
ORD-BS-01040938340-1,5/11/2020,2,Kansas City 29ers,BM-TC-084,1," 4,480 ", - ," 4,480 ",1,45," 4,525 ",205347
ORD-BS-01040938340-1,5/11/2020,3,Kansas City 29ers,BM-TA-086,1," 2,880 ", - ," 2,880 ",2,20," 2,920 ",205347
ORD-BS-01040938340-1,5/11/2020,4,Kansas City 29ers,BM-TA-078,1," 1,620 ", - ," 1,620 ",2,20," 1,660 ",205347
ORD-BS-01040938340-1,5/11/2020,5,Kansas City 29ers,BM-SA-096,1, 480 , - , 480 ,2,20, 520 ,205347
ORD-BS-01040938340-1,5/11/2020,6,Kansas City 29ers,BM-SA-092,2," 1,960 ", - ," 3,920 ",1,45," 3,965 ",205347
ORD-BS-01040938340-1,5/11/2020,7,Kansas City 29ers,BR-TC-040,2," 6,400 ", - ," 12,800 ",1,45," 12,845 ",205347
ORD-BS-01040942344-1,5/13/2020,1,Kansas City 29ers,BR-TC-040,1," 3,200 ", - ," 3,200 ",2,20," 3,240 ",359608
ORD-BS-01040942344-1,5/13/2020,2,Kansas City 29ers,BR-EA-033,1," 2,130 ", - ," 2,130 ",1,45," 2,175 ",359608
ORD-BS-01040948348-1,5/14/2020,1,Kansas City 29ers,BM-TC-085,2," 7,460 ", - ," 14,920 ",2,20," 14,960 ",848311
ORD-BS-01040948348-1,5/14/2020,2,Kansas City 29ers,BR-EA-034,1," 1,570 ", - ," 1,570 ",2,20," 1,610 ",848311
ORD-BS-01040948348-1,5/14/2020,3,Kansas City 29ers,BR-TC-042,1," 1,950 ", - ," 1,950 ",1,45," 1,995 ",848311
ORD-BS-01040948348-1,5/14/2020,4,Kansas City 29ers,BM-OC-053,1," 3,730 ", - ," 3,730 ",2,20," 3,770 ",848311
ORD-BS-01040948348-1,5/14/2020,5,Kansas City 29ers,BR-EC-007,3," 9,600 ", - ," 28,800 ",2,20," 28,840 ",848311
ORD-BS-01040948348-1,5/14/2020,6,Kansas City 29ers,BM-CA-073,1," 1,840 ", - ," 1,840 ",1,45," 1,885 ",848311
ORD-BS-01040948348-1,5/14/2020,7,Kansas City 29ers,BM-SA-089,1," 1,520 ", - ," 1,520 ",1,45," 1,565 ",848311
ORD-BS-01040948348-1,5/14/2020,8,Kansas City 29ers,BM-TC-081,4," 49,000 ", - ," 196,000 ",1,45," 196,045 ",848311
ORD-BS-01040948348-1,5/14/2020,9,Kansas City 29ers,BM-SA-096,1, 480 , - , 480 ,1,45, 525 ,848311
ORD-BS-01040948348-1,5/14/2020,10,Kansas City 29ers,BM-OC-050,2," 6,400 ", - ," 12,800 ",2,20," 12,840 ",848311
ORD-BS-01040948348-1,5/14/2020,11,Kansas City 29ers,BR-CC-045,1," 1,960 ", - ," 1,960 ",1,45," 2,005 ",848311
ORD-BS-01040948348-1,5/14/2020,12,Kansas City 29ers,BM-CC-057,1," 7,460 ", - ," 7,460 ",1,45," 7,505 ",848311
ORD-BS-01040948348-1,5/14/2020,13,Kansas City 29ers,BM-CA-061,1," 3,200 ", - ," 3,200 ",2,20," 3,240 ",848311
ORD-BS-01040948348-1,5/14/2020,14,Kansas City 29ers,BM-OC-049,1," 3,840 ", - ," 3,840 ",1,45," 3,885 ",848311
ORD-BS-01040948348-1,5/14/2020,15,Kansas City 29ers,BM-TA-076,3," 8,310 ", - ," 24,930 ",1,45," 24,975 ",848311
ORD-BS-01040948348-1,5/14/2020,16,Kansas City 29ers,BM-TA-078,1," 1,620 ", - ," 1,620 ",1,45," 1,665 ",848311
ORD-BS-01040948348-1,5/14/2020,17,Kansas City 29ers,BM-CC-064,1," 4,260 ", - ," 4,260 ",1,45," 4,305 ",848311
ORD-BS-01040948348-1,5/14/2020,18,Kansas City 29ers,BM-SA-097,1, 415 , - , 415 ,1,45, 460 ,848311
ORD-BS-01040948348-1,5/14/2020,19,Kansas City 29ers,BR-EC-003,1," 7,990 ", - ," 7,990 ",2,20," 8,030 ",848311
ORD-BS-01040948348-1,5/14/2020,20,Kansas City 29ers,BM-SA-090,1," 1,350 ", - ," 1,350 ",1,45," 1,395 ",848311
ORD-BS-01040948348-1,5/14/2020,21,Kansas City 29ers,BM-SA-092,1, 980 , - , 980 ,2,20," 1,020 ",848311
ORD-BS-01040948348-1,5/14/2020,22,Kansas City 29ers,BM-TA-080,1," 2,660 ", - ," 2,660 ",1,45," 2,705 ",848311
ORD-BS-01040948348-1,5/14/2020,23,Kansas City 29ers,BR-EC-032,1," 1,840 ", - ," 1,840 ",2,20," 1,880 ",848311
ORD-BS-01040948348-1,5/14/2020,24,Kansas City 29ers,BR-EA-033,1," 2,130 ", - ," 2,130 ",1,45," 2,175 ",848311
ORD-BS-01040948348-1,5/14/2020,25,Kansas City 29ers,BM-CA-065,1," 3,200 ", - ," 3,200 ",1,45," 3,245 ",848311
ORD-BS-01040948348-1,5/14/2020,26,Kansas City 29ers,BM-CC-060,1," 4,260 ", - ," 4,260 ",2,20," 4,300 ",848311
ORD-BS-01040953354-1,5/16/2020,1,Kansas City 29ers,BM-SA-090,1," 1,350 ", - ," 1,350 ",1,45," 1,395 ",599012
ORD-BS-01040960359-1,5/18/2020,1,Kansas City 29ers,BR-EA-021,1, 815 , - , 815 ,2,20, 855 ,205347
ORD-BS-01040960359-1,5/18/2020,2,Kansas City 29ers,BR-TC-042,1," 1,950 ", - ," 1,950 ",1,45," 1,995 ",205347
ORD-BS-01040960359-1,5/18/2020,3,Kansas City 29ers,BM-SA-093,2," 1,630 ", - ," 3,260 ",1,45," 3,305 ",205347
ORD-BS-01040960359-1,5/18/2020,4,Kansas City 29ers,BM-SA-097,1, 415 , - , 415 ,1,45, 460 ,205347
ORD-BS-01040960359-1,5/18/2020,5,Kansas City 29ers,BM-TA-086,1," 2,880 ", - ," 2,880 ",2,20," 2,920 ",205347
ORD-BS-01040960359-1,5/18/2020,6,Kansas City 29ers,BR-EC-008,2," 5,320 ", - ," 10,640 ",1,45," 10,685 ",205347
ORD-BS-01040960359-1,5/18/2020,7,Kansas City 29ers,BM-TA-078,1," 1,620 ", - ," 1,620 ",2,20," 1,660 ",205347
ORD-BS-01040960359-1,5/18/2020,8,Kansas City 29ers,BM-TA-088,1," 1,950 ", - ," 1,950 ",1,45," 1,995 ",205347
ORD-BS-01040960359-1,5/18/2020,9,Kansas City 29ers,BM-CC-066,1," 11,190 ", - ," 11,190 ",1,45," 11,235 ",205347
ORD-BS-01040960359-1,5/18/2020,10,Kansas City 29ers,BM-OC-050,1," 3,200 ", - ," 3,200 ",2,20," 3,240 ",205347
ORD-BS-01040960359-1,5/18/2020,11,Kansas City 29ers,BM-CC-062,1," 6,390 ", - ," 6,390 ",2,20," 6,430 ",205347
ORD-BS-01040960359-1,5/18/2020,12,Kansas City 29ers,BM-TA-087,1," 2,340 ", - ," 2,340 ",1,45," 2,385 ",205347
ORD-BS-01040960359-1,5/18/2020,13,Kansas City 29ers,BR-EA-034,1," 1,570 ", - ," 1,570 ",1,45," 1,615 ",205347
ORD-BS-01040960359-1,5/18/2020,14,Kansas City 29ers,BR-EC-028,1," 3,200 ", - ," 3,200 ",1,45," 3,245 ",205347
ORD-BS-01040960359-1,5/18/2020,15,Kansas City 29ers,BR-CC-044,3," 7,350 ", - ," 22,050 ",2,20," 22,090 ",205347
ORD-BS-01040960359-1,5/18/2020,16,Kansas City 29ers,BR-EA-019,3," 3,750 ", - ," 11,250 ",1,45," 11,295 ",205347
ORD-BS-01040960359-1,5/18/2020,17,Kansas City 29ers,BM-CC-057,1," 7,460 ", - ," 7,460 ",2,20," 7,500 ",205347
ORD-BS-01040960359-1,5/18/2020,18,Kansas City 29ers,BR-EA-035,1," 1,250 ", - ," 1,250 ",2,20," 1,290 ",205347
ORD-BS-01040960359-1,5/18/2020,19,Kansas City 29ers,BM-SA-090,1," 1,350 ", - ," 1,350 ",2,20," 1,390 ",205347
ORD-BS-01040960359-1,5/18/2020,20,Kansas City 29ers,BM-CA-073,5," 9,200 ", - ," 46,000 ",1,45," 46,045 ",205347
ORD-BS-01040960359-1,5/18/2020,21,Kansas City 29ers,BM-SA-089,1," 1,520 ", - ," 1,520 ",2,20," 1,560 ",205347
ORD-BS-01040960359-1,5/18/2020,22,Kansas City 29ers,BM-FA-075,1," 2,130 ", - ," 2,130 ",2,20," 2,170 ",205347
ORD-BS-01040960359-1,5/18/2020,23,Kansas City 29ers,BM-TA-076,1," 2,770 ", - ," 2,770 ",1,45," 2,815 ",205347
ORD-BS-01040960359-1,5/18/2020,24,Kansas City 29ers,BR-EC-010,1," 1,840 ", - ," 1,840 ",2,20," 1,880 ",205347
ORD-BS-01040960359-1,5/18/2020,25,Kansas City 29ers,BM-SA-092,1, 980 , - , 980 ,1,45," 1,025 ",205347
ORD-BS-01040960359-1,5/18/2020,26,Kansas City 29ers,BM-TA-079,1," 3,200 ", - ," 3,200 ",2,20," 3,240 ",205347
ORD-BS-01040960359-1,5/18/2020,27,Kansas City 29ers,BM-OC-048,1," 6,070 ", - ," 6,070 ",1,45," 6,115 ",205347
ORD-BS-01040960359-1,5/18/2020,28,Kansas City 29ers,BM-CA-065,2," 6,400 ", - ," 12,800 ",1,45," 12,845 ",205347
ORD-BS-01040960359-1,5/18/2020,29,Kansas City 29ers,BM-TC-083,1," 5,330 ", - ," 5,330 ",2,20," 5,370 ",205347
ORD-BS-01040961360-1,5/19/2020,1,Kansas City 29ers,BR-EA-035,1," 1,250 ", - ," 1,250 ",2,20," 1,290 ",359608
ORD-BS-01040963363-1,5/20/2020,1,Kansas City 29ers,BR-EC-008,1," 2,660 ", - ," 2,660 ",1,45," 2,705 ",848311
ORD-BS-01040963363-1,5/20/2020,2,Kansas City 29ers,BM-CC-068,1," 6,390 ", - ," 6,390 ",1,45," 6,435 ",848311
ORD-BS-01040963363-1,5/20/2020,3,Kansas City 29ers,BR-EA-014,4," 10,640 ", - ," 42,560 ",1,45," 42,605 ",848311
ORD-BS-01040963363-1,5/20/2020,4,Kansas City 29ers,BM-TA-078,1," 1,620 ", - ," 1,620 ",1,45," 1,665 ",848311
ORD-BS-01040963363-1,5/20/2020,5,Kansas City 29ers,BM-SA-089,1," 1,520 ", - ," 1,520 ",1,45," 1,565 ",848311
ORD-BS-01040963363-1,5/20/2020,6,Kansas City 29ers,BM-OC-048,1," 6,070 ", - ," 6,070 ",2,20," 6,110 ",848311
ORD-BS-01040963363-1,5/20/2020,7,Kansas City 29ers,BM-TA-077,2," 4,260 ", - ," 8,520 ",1,45," 8,565 ",848311
ORD-BS-01040963363-1,5/20/2020,8,Kansas City 29ers,BM-SA-092,1, 980 , - , 980 ,2,20," 1,020 ",848311
ORD-BS-01040963363-1,5/20/2020,9,Kansas City 29ers,BM-OC-053,2," 7,460 ", - ," 14,920 ",1,45," 14,965 ",848311
ORD-BS-01040963363-1,5/20/2020,10,Kansas City 29ers,BM-SA-090,1," 1,350 ", - ," 1,350 ",2,20," 1,390 ",848311
ORD-BS-01040966364-1,5/22/2020,1,Kansas City 29ers,BM-OC-047,1," 7,990 ", - ," 7,990 ",2,20," 8,030 ",430843
ORD-BS-01040975380-1,5/22/2020,1,Kansas City 29ers,BM-OC-053,2," 7,460 ", - ," 14,920 ",2,20," 14,960 ",185077
ORD-BS-01040975380-1,5/22/2020,2,Kansas City 29ers,BM-OC-050,1," 3,200 ", - ," 3,200 ",1,45," 3,245 ",185077
ORD-BS-01040975380-1,5/22/2020,3,Kansas City 29ers,BM-CC-056,1," 9,060 ", - ," 9,060 ",1,45," 9,105 ",185077
ORD-BS-01040975380-1,5/22/2020,4,Kansas City 29ers,BR-EA-037,1, 870 , - , 870 ,2,20, 910 ,185077
ORD-BS-01040975380-1,5/22/2020,5,Kansas City 29ers,BM-SA-094,1, 705 , - , 705 ,2,20, 745 ,185077
ORD-BS-01040975380-1,5/22/2020,6,Kansas City 29ers,BM-CC-067,4," 36,240 ", - ," 144,960 ",1,45," 145,005 ",185077
ORD-BS-01040975380-1,5/22/2020,7,Kansas City 29ers,BR-EC-026,6," 28,800 ", - ," 172,800 ",1,45," 172,845 ",185077
ORD-BS-01040975380-1,5/22/2020,8,Kansas City 29ers,BM-CC-062,1," 6,390 ", - ," 6,390 ",2,20," 6,430 ",185077
ORD-BS-01040975380-1,5/22/2020,9,Kansas City 29ers,BM-TA-088,1," 1,950 ", - ," 1,950 ",1,45," 1,995 ",185077
ORD-BS-01040980384-1,5/23/2020,1,Kansas City 29ers,BM-OC-048,1," 6,070 ", - ," 6,070 ",2,20," 6,110 ",458320
ORD-BS-01040982388-1,5/24/2020,1,Kansas City 29ers,BM-FA-075,1," 2,130 ", - ," 2,130 ",1,45," 2,175 ",956821
ORD-BS-01040982388-1,5/24/2020,2,Kansas City 29ers,BM-TA-088,1," 1,950 ", - ," 1,950 ",1,45," 1,995 ",956821
ORD-BS-01040982388-1,5/24/2020,3,Kansas City 29ers,BM-TC-082,1," 7,460 ", - ," 7,460 ",2,20," 7,500 ",956821
ORD-BS-01040982388-1,5/24/2020,4,Kansas City 29ers,BR-EC-028,1," 3,200 ", - ," 3,200 ",1,45," 3,245 ",956821
ORD-BS-01040982388-1,5/24/2020,5,Kansas City 29ers,BM-OC-050,3," 9,600 ", - ," 28,800 ",1,45," 28,845 ",956821
ORD-BS-01040982388-1,5/24/2020,6,Kansas City 29ers,BM-SA-092,1, 980 , - , 980 ,1,45," 1,025 ",956821
ORD-BS-01040988398-1,5/25/2020,1,Kansas City 29ers,BM-TA-087,1," 2,340 ", - ," 2,340 ",1,45," 2,385 ",185077
ORD-BS-01040989400-1,5/27/2020,1,Kansas City 29ers,BM-SA-091,1," 1,080 ", - ," 1,080 ",1,45," 1,125 ",956821
ORD-BS-01040989400-1,5/27/2020,2,Kansas City 29ers,BM-SA-096,1, 480 , - , 480 ,2,20, 520 ,956821
ORD-BS-01040989403-1,5/28/2020,1,Kansas City 29ers,BM-SA-097,1, 415 , - , 415 ,1,45, 460 ,185077
ORD-BS-01040989403-1,5/28/2020,2,Kansas City 29ers,BM-CA-072,1," 2,060 ", - ," 2,060 ",1,45," 2,105 ",185077
ORD-BS-01041003414-2,5/30/2020,1,Kansas City 29ers,BR-EC-031,1," 2,240 ", - ," 2,240 ",1,45," 2,285 ",359608
ORD-BS-01041003414-2,5/30/2020,2,Kansas City 29ers,BM-CC-063,1," 5,330 ", - ," 5,330 ",2,20," 5,370 ",359608
ORD-BS-01041003414-2,5/30/2020,3,Kansas City 29ers,BR-EC-032,1," 1,840 ", - ," 1,840 ",2,20," 1,880 ",359608
ORD-BS-01041003414-2,5/30/2020,4,Kansas City 29ers,BM-CC-056,1," 9,060 ", - ," 9,060 ",2,20," 9,100 ",359608
ORD-BS-01041003414-2,5/30/2020,5,Kansas City 29ers,BM-OC-051,1," 8,200 ", - ," 8,200 ",1,45," 8,245 ",359608
ORD-BS-01041003414-2,5/30/2020,6,Kansas City 29ers,BR-EC-030,1," 2,660 ", - ," 2,660 ",2,20," 2,700 ",359608
ORD-BS-01041003414-2,5/30/2020,7,Kansas City 29ers,BM-TA-086,1," 2,880 ", - ," 2,880 ",2,20," 2,920 ",359608
ORD-BS-01041003414-2,5/30/2020,8,Kansas City 29ers,BM-CC-068,1," 6,390 ", - ," 6,390 ",1,45," 6,435 ",359608
ORD-BS-01041003414-2,5/30/2020,9,Kansas City 29ers,BM-CC-067,2," 18,120 ", - ," 36,240 ",1,45," 36,285 ",359608
ORD-BS-01041003414-2,5/30/2020,10,Kansas City 29ers,BR-CC-046,1," 1,750 ", - ," 1,750 ",2,20," 1,790 ",359608
